Word	Match	Lexicality	Old20	Old20_Diff	Ned1	Ned1_Diff	Overlap_Ratio	Maxdeviation	Summed_Deviation	Maxdeviation_Transition
gatunek	cocunek	N	2.7	0.7	0	-1	2/3	-920	2273	_[co]cunek_
gatunek	corunek	N	2.3	0.3	0	-1	2/3	-920	2302	_[co]runek_
gatunek	cokunek	N	2.8	0.8	0	-1	2/3	-920	1409	_[co]kunek_
gatunek	cosunek	N	2.65	0.65	0	-1	2/3	-920	1499	_[co]sunek_
gatunek	cobunek	N	2.8	0.8	0	-1	2/3	-920	2165	_[co]bunek_
gatunek	cotynek	N	2.65	0.65	0	-1	2/3	-920	1867	_[co]tynek_
kamień	mabień	N	2.0	0.25	0	-3	2/3	124	292	[_m]abień_
kamień	masień	N	1.85	0.1	3	0	2/3	124	241	[_m]asień_
kamień	madień	N	2.0	0.25	0	-3	2/3	-207	585	_ma[d]ień_
kamień	mamiań	N	2.0	0.25	0	-3	2/3	-164	497	_mam[iań]_
kamień	kabiań	N	2.0	0.25	0	-3	2/3	-164	369	_kab[iań]_
kamień	kadiań	N	2.0	0.25	0	-3	2/3	-207	564	_ka[d]iań_
kamień	kasiań	N	2.0	0.25	0	-3	2/3	-164	331	_kas[iań]_
kamień	wabień	N	1.85	0.1	3	0	2/3	-369	675	_[wa]bień_
kamień	wawień	N	1.9	0.15	2	-1	2/3	435	1049	_wa[w]ień_
kamień	wasień	N	1.85	0.1	3	0	2/3	-369	624	_[wa]sień_
kamień	wadień	N	1.95	0.2	1	-2	2/3	-369	968	_[wa]dień_
kamień	wamiań	N	2.0	0.25	0	-3	2/3	-369	880	_[wa]miań_
kamień	wagień	N	1.95	0.2	1	-2	2/3	-464	1068	_wa[g]ień_
kamień	watień	N	1.95	0.2	1	-2	2/3	503	1267	_wa[t]ień_
kamień	wakień	N	1.95	0.2	1	-2	2/3	477	1222	_wa[k]ień_
kamień	babień	N	1.9	0.15	2	-1	2/3	-438	762	[_b]abień_
kamień	bawień	N	1.9	0.15	2	-1	2/3	-438	1136	[_b]awień_
kamień	basień	N	1.8	0.05	4	1	2/3	-438	711	[_b]asień_
kamień	badień	N	2.0	0.25	0	-3	2/3	-438	1055	[_b]adień_
kamień	bamiań	N	2.0	0.25	0	-3	2/3	-438	967	[_b]amiań_
dostęp	dorzip	N	2.65	1.0	0	-5	2/3	30	68	_do[rz]ip_
dostęp	dorzup	N	2.35	0.7	1	-4	2/3	30	51	_do[rz]up_
dostęp	dodnap	N	2.0	0.35	0	-5	2/3	24	48	_dodn[ap]_
dostęp	dotkup	N	1.95	0.3	1	-4	2/3	20	55	_do[tk]up_
dostęp	dorząp	N	2.1	0.45	0	-5	2/3	58	95	_do[rzą]p_
dostęp	dorzop	N	2.45	0.8	0	-5	2/3	36	82	_dorz[op]_
dostęp	dodnąp	N	2.35	0.7	0	-5	2/3	51	60	_do[dną]p_
dostęp	dodnop	N	2.3	0.65	0	-5	2/3	36	39	_dodn[op]_
dostęp	dodnep	N	2.0	0.35	0	-5	2/3	47	74	_do[dne]p_
dostęp	dotkąp	N	2.1	0.45	0	-5	2/3	50	77	_do[tką]p_
dostęp	doknap	N	2.0	0.35	0	-5	2/3	-43	92	_do[kn]ap_
dostęp	doknep	N	2.1	0.45	0	-5	2/3	-43	94	_do[kn]ep_
dostęp	doknop	N	2.2	0.55	1	-4	2/3	-43	102	_do[kn]op_
dostęp	doknyp	N	2.4	0.75	0	-5	2/3	-43	73	_do[kn]yp_
dostęp	doknup	N	2.5	0.85	1	-4	2/3	-43	88	_do[kn]up_
dostęp	dorzap	N	2.25	0.6	0	-5	2/3	83	137	_do[rza]p_
dostęp	dodnip	N	2.0	0.35	0	-5	2/3	109	123	_do[dni]p_
dostęp	dodnyp	N	2.0	0.35	0	-5	2/3	85	88	_do[dny]p_
dostęp	doknip	N	2.0	0.35	0	-5	2/3	72	127	_do[kni]p_
dostęp	dopnap	N	2.0	0.35	0	-5	2/3	-102	150	_do[pn]ap_
autobus	attopys	N	3.0	0.8	0	-2	2/3	-92	292	_attop[ys]_
autobus	attopęs	N	3.25	1.05	0	-2	2/3	-99	313	_attop[ęs]_
autobus	attopos	N	2.95	0.75	0	-2	2/3	76	226	_a[tt]opos_
autobus	attopąs	N	3.1	0.9	0	-2	2/3	-98	313	_attop[ąs]_
autobus	attopes	N	2.95	0.75	0	-2	2/3	76	283	_a[tt]opes_
autobus	aztopęs	N	3.25	1.05	0	-2	2/3	-99	322	_aztop[ęs]_
autobus	aztopys	N	3.0	0.8	0	-2	2/3	98	301	_a[zt]opys_
autobus	aztopos	N	2.95	0.75	0	-2	2/3	98	235	_a[zt]opos_
autobus	aztopąs	N	3.1	0.9	0	-2	2/3	98	322	_a[zt]opąs_
autobus	aztopes	N	2.95	0.75	0	-2	2/3	98	292	_a[zt]opes_
autobus	attodos	N	3.1	0.9	0	-2	2/3	212	578	_atto[do]s_
autobus	attodis	N	3.0	0.8	0	-2	2/3	192	338	_atto[d]is_
autobus	attodąs	N	3.5	1.3	0	-2	2/3	192	505	_atto[d]ąs_
autobus	attodęs	N	3.65	1.45	0	-2	2/3	192	513	_atto[d]ęs_
autobus	ańtopęs	N	3.35	1.15	0	-2	2/3	250	458	_[ań]topęs_
autobus	ańtopys	N	3.0	0.8	0	-2	2/3	250	437	_[ań]topys_
autobus	ańtopos	N	2.95	0.75	0	-2	2/3	250	371	_[ań]topos_
autobus	ańtopes	N	2.95	0.75	0	-2	2/3	250	428	_[ań]topes_
autobus	ańtopąs	N	3.25	1.05	0	-2	2/3	250	458	_[ań]topąs_
autobus	ańtodos	N	3.15	0.95	0	-2	2/3	250	723	_[ań]todos_
magazyn	majapan	N	2.75	0.8	0	-2	2/3	-997	2549	_ma[ja]pan_
magazyn	majapun	N	2.95	1.0	0	-2	2/3	-997	2361	_ma[ja]pun_
magazyn	majapon	N	2.85	0.9	0	-2	2/3	-997	2425	_ma[ja]pon_
magazyn	majapin	N	2.85	0.9	0	-2	2/3	-997	2876	_ma[ja]pin_
magazyn	majapen	N	3.0	1.05	0	-2	2/3	-997	2281	_ma[ja]pen_
magazyn	majażan	N	2.8	0.85	0	-2	2/3	-997	2308	_ma[ja]żan_
magazyn	majażun	N	2.9	0.95	0	-2	2/3	-997	1998	_ma[ja]żun_
magazyn	majażon	N	2.8	0.85	0	-2	2/3	-997	2050	_ma[ja]żon_
magazyn	majażen	N	2.85	0.9	0	-2	2/3	-997	2131	_ma[ja]żen_
magazyn	majafan	N	2.8	0.85	0	-2	2/3	-1020	2749	_maja[f]an_
magazyn	majafun	N	2.9	0.95	0	-2	2/3	-1020	2739	_maja[f]un_
magazyn	majafon	N	2.8	0.85	0	-2	2/3	-1020	2713	_maja[f]on_
magazyn	majafin	N	2.8	0.85	0	-2	2/3	-1020	2740	_maja[f]in_
magazyn	majafen	N	2.95	1.0	0	-2	2/3	-1020	2646	_maja[f]en_
magazyn	majaban	N	2.65	0.7	0	-2	2/3	-997	2406	_ma[ja]ban_
magazyn	majabun	N	2.9	0.95	0	-2	2/3	-997	2368	_ma[ja]bun_
magazyn	majabon	N	2.85	0.9	0	-2	2/3	-997	2401	_ma[ja]bon_
magazyn	majabin	N	2.8	0.85	0	-2	2/3	-997	2634	_ma[ja]bin_
magazyn	majaben	N	3.0	1.05	0	-2	2/3	-997	2278	_ma[ja]ben_
magazyn	majadan	N	1.95	0.0	1	-1	2/3	-997	3385	_ma[ja]dan_
symbol	syllol	N	2.85	0.75	0	-3	2/3	-20	29	_s[yl]lol_
symbol	syjmol	N	2.8	0.7	0	-3	2/3	31	51	_s[yj]mol_
symbol	syrsol	N	2.8	0.7	0	-3	2/3	-23	50	_sy[rs]ol_
symbol	syńcol	N	2.95	0.85	0	-3	2/3	-61	116	_s[yń]col_
symbol	syrbul	N	2.85	0.75	0	-3	2/3	-64	105	_syrb[ul]_
symbol	syrłol	N	2.9	0.8	0	-3	2/3	53	90	_syr[ło]l_
symbol	syrpol	N	2.8	0.7	0	-3	2/3	-37	55	_sy[rp]ol_
symbol	syrmol	N	2.7	0.6	0	-3	2/3	61	86	_sy[rm]ol_
symbol	syrlol	N	2.85	0.75	0	-3	2/3	-39	51	_sy[rl]ol_
symbol	sylcol	N	2.9	0.8	0	-3	2/3	-45	83	_syl[co]l_
symbol	syłbul	N	2.9	0.8	0	-3	2/3	-64	197	_syłb[ul]_
symbol	symnul	N	2.75	0.65	0	-3	2/3	-64	156	_symn[ul]_
symbol	sympul	N	2.8	0.7	0	-3	2/3	-64	92	_symp[ul]_
symbol	syjcol	N	2.95	0.85	0	-3	2/3	-45	115	_syj[co]l_
symbol	sąłbol	N	2.9	0.8	0	-3	2/3	-116	279	_[są]łbol_
symbol	sełbol	N	2.6	0.5	1	-2	2/3	104	251	_[se]łbol_
symbol	sembul	N	2.7	0.6	0	-3	2/3	104	238	_[se]mbul_
symbol	sembel	N	2.15	0.05	0	-3	2/3	104	270	_[se]mbel_
symbol	semsol	N	2.65	0.55	0	-3	2/3	-124	284	_se[ms]ol_
symbol	sempol	N	2.4	0.3	0	-3	2/3	104	155	_[se]mpol_
kredyt	spełyt	N	2.2	0.45	0	-3	2/3	-79	160	_[spe]łyt_
kredyt	spedot	N	2.5	0.75	0	-3	2/3	102	205	_sped[ot]_
kredyt	spedut	N	2.5	0.75	0	-3	2/3	-108	197	_spe[du]t_
kredyt	czełyt	N	2.65	0.9	0	-3	2/3	-78	200	[_cz]ełyt_
kredyt	czedot	N	2.25	0.5	0	-3	2/3	102	245	_czed[ot]_
kredyt	czedut	N	2.4	0.65	0	-3	2/3	-108	237	_cze[du]t_
kredyt	stełyt	N	2.25	0.5	0	-3	2/3	106	227	[_st]ełyt_
kredyt	stedot	N	2.4	0.65	0	-3	2/3	106	272	[_st]edot_
kredyt	stedut	N	2.2	0.45	0	-3	2/3	-108	264	_ste[du]t_
kredyt	krejat	N	2.0	0.25	0	-3	2/3	-120	255	_kre[j]at_
kredyt	krejąt	N	2.05	0.3	0	-3	2/3	-120	200	_kre[j]ąt_
kredyt	krebat	N	2.0	0.25	0	-3	2/3	128	280	_kre[b]at_
kredyt	krebot	N	2.15	0.4	0	-3	2/3	128	352	_kre[b]ot_
kredyt	krełot	N	2.2	0.45	0	-3	2/3	102	179	_kreł[ot]_
kredyt	szełyt	N	2.4	0.65	1	-2	2/3	78	189	[_sz]ełyt_
kredyt	szedot	N	1.95	0.2	1	-2	2/3	102	234	_szed[ot]_
kredyt	szedut	N	2.5	0.75	1	-2	2/3	-108	226	_sze[du]t_
kredyt	trełyt	N	2.45	0.7	0	-3	2/3	76	195	[_tr]ełyt_
kredyt	tredot	N	2.0	0.25	0	-3	2/3	102	240	_tred[ot]_
kredyt	tredut	N	1.95	0.2	1	-2	2/3	-108	232	_tre[du]t_
aparat	arasęt	N	2.55	0.75	0	-2	2/3	-1737	5602	_a[r]asęt_
aparat	arasyt	N	2.15	0.35	0	-2	2/3	-1737	5186	_a[r]asyt_
aparat	arasut	N	2.15	0.35	0	-2	2/3	-1737	5326	_a[r]asut_
aparat	arasot	N	2.15	0.35	0	-2	2/3	-1737	5407	_a[r]asot_
aparat	arasit	N	2.0	0.2	0	-2	2/3	-1737	4899	_a[r]asit_
aparat	araset	N	2.0	0.2	0	-2	2/3	-1737	5090	_a[r]aset_
aparat	arasąt	N	2.55	0.75	0	-2	2/3	-1737	5593	_a[r]asąt_
aparat	aratęt	N	2.6	0.8	0	-2	2/3	-1737	4842	_a[r]atęt_
aparat	aratyt	N	1.9	0.1	2	0	2/3	-1737	3650	_a[r]atyt_
aparat	aratut	N	2.0	0.2	0	-2	2/3	-1737	4399	_a[r]atut_
aparat	aratot	N	2.0	0.2	0	-2	2/3	-1737	4138	_a[r]atot_
aparat	aratit	N	2.0	0.2	0	-2	2/3	-1737	4971	_a[r]atit_
aparat	aratąt	N	2.6	0.8	0	-2	2/3	-1737	4526	_a[r]atąt_
aparat	aratet	N	1.95	0.15	1	-1	2/3	-1737	3342	_a[r]atet_
aparat	arajęt	N	2.8	1.0	0	-2	2/3	1836	4885	_ara[j]ęt_
aparat	arajut	N	2.55	0.75	0	-2	2/3	1836	5676	_ara[j]ut_
aparat	arajot	N	2.4	0.6	0	-2	2/3	1836	5697	_ara[j]ot_
aparat	arajit	N	2.3	0.5	0	-2	2/3	1836	5716	_ara[j]it_
aparat	arająt	N	2.35	0.55	0	-2	2/3	1836	5135	_ara[j]ąt_
aparat	arajet	N	2.1	0.3	0	-2	2/3	1836	4387	_ara[j]et_
powrót	wobrót	N	2.4	0.65	1	-2	2/3	-1141	2241	_[wo]brót_
powrót	bobrót	N	1.9	0.15	2	-1	2/3	-1715	2684	[_b]obrót_
powrót	mobrót	N	2.5	0.75	1	-2	2/3	-1153	2055	[_m]obrót_
powrót	kobrót	N	1.95	0.2	1	-2	2/3	-1277	1729	[_k]obrót_
powrót	zuwrót	N	2.5	0.75	1	-2	2/3	-3142	7094	_z[u]wrót_
powrót	zewrót	N	2.3	0.55	1	-2	2/3	-3916	7540	_z[e]wrót_
powrót	zobrót	N	2.45	0.7	1	-2	2/3	-2588	3914	[_z]obrót_
powrót	cuwrót	N	2.65	0.9	0	-3	2/3	-3142	7187	_c[u]wrót_
powrót	cewrót	N	2.4	0.65	0	-3	2/3	-3916	7814	_c[e]wrót_
powrót	cawrót	N	2.3	0.55	2	-1	2/3	2769	6737	_c[a]wrót_
powrót	cobrót	N	2.45	0.7	1	-2	2/3	-2759	4029	[_c]obrót_
powrót	luwrót	N	2.55	0.8	0	-3	2/3	-3142	6794	_l[u]wrót_
powrót	lewrót	N	2.45	0.7	0	-3	2/3	-3916	7465	_l[e]wrót_
powrót	lawrót	N	2.1	0.35	2	-1	2/3	2769	6362	_l[a]wrót_
powrót	lobrót	N	2.45	0.7	1	-2	2/3	-2556	3732	[_l]obrót_
powrót	guwrót	N	2.65	0.9	0	-3	2/3	-3142	7442	_g[u]wrót_
powrót	gewrót	N	2.65	0.9	0	-3	2/3	-3916	8247	_g[e]wrót_
powrót	gawrót	N	1.9	0.15	2	-1	2/3	-3038	6738	[_g]awrót_
powrót	gobrót	N	2.5	0.75	1	-2	2/3	-3038	4136	[_g]obrót_
powrót	ruwrót	N	2.7	0.95	0	-3	2/3	-3142	6309	_r[u]wrót_
wyścig	wydłag	N	2.0	0.25	0	-3	2/3	-30	57	_wy[dła]g_
wyścig	wygnęg	N	2.05	0.3	1	-2	2/3	-26	46	_wy[gnę]g_
wyścig	wywkag	N	2.2	0.45	0	-3	2/3	-42	71	_wy[wka]g_
wyścig	wytrag	N	1.9	0.15	2	-1	2/3	-55	117	_wy[tr]ag_
wyścig	wykłag	N	1.95	0.2	1	-2	2/3	-58	118	_wy[kł]ag_
wyścig	wydkag	N	2.0	0.25	0	-3	2/3	-50	73	_wy[dka]g_
wyścig	wysłag	N	1.8	0.05	4	1	2/3	-47	83	_wy[sła]g_
wyścig	wysnęg	N	2.1	0.35	1	-2	2/3	44	62	_wy[sn]ęg_
wyścig	wysnąg	N	2.0	0.25	0	-3	2/3	44	83	_wy[sn]ąg_
wyścig	wybkag	N	2.05	0.3	0	-3	2/3	-62	138	_wy[bka]g_
wyścig	wyśnyg	N	2.7	0.95	0	-3	2/3	-110	189	_wy[śny]g_
wyścig	wyśneg	N	2.6	0.85	0	-3	2/3	-124	204	_wy[śne]g_
wyścig	wydłog	N	2.0	0.25	0	-3	2/3	-94	108	_wy[dło]g_
wyścig	wydłyg	N	2.35	0.6	0	-3	2/3	-111	124	_wy[dły]g_
wyścig	wydłeg	N	2.2	0.45	0	-3	2/3	-79	93	_wy[dłe]g_
wyścig	wyckag	N	2.05	0.3	0	-3	2/3	107	169	_wy[ck]ag_
wyścig	wyckog	N	2.25	0.5	0	-3	2/3	-122	231	_wy[cko]g_
wyścig	wyckąg	N	2.35	0.6	1	-2	2/3	-116	224	_wy[cką]g_
wyścig	wyckug	N	2.15	0.4	0	-3	2/3	-109	226	_wy[cku]g_
wyścig	wybrag	N	1.8	0.05	4	1	2/3	-124	207	_wy[br]ag_
instytut	ezdrytut	N	3.75	1.35	0	-2	2/3	-255	645	_[ez]drytut_
instytut	ezbłytut	N	3.95	1.55	0	-2	2/3	-255	624	_[ez]błytut_
instytut	ezpłytut	N	4.0	1.6	0	-2	2/3	-255	479	_[ez]płytut_
instytut	ezstytot	N	3.85	1.45	0	-2	2/3	-255	700	_[ez]stytot_
instytut	ezstytąt	N	3.8	1.4	0	-2	2/3	-255	566	_[ez]stytąt_
instytut	ezkrytut	N	3.85	1.45	0	-2	2/3	-255	440	_[ez]krytut_
instytut	ezdzytut	N	3.85	1.45	0	-2	2/3	-255	706	_[ez]dzytut_
instytut	ezchytut	N	3.9	1.5	0	-2	2/3	-255	483	_[ez]chytut_
instytut	ezgrytut	N	3.6	1.2	0	-2	2/3	-255	419	_[ez]grytut_
instytut	eztrytut	N	3.6	1.2	0	-2	2/3	-255	538	_[ez]trytut_
instytut	ezbrytut	N	3.8	1.4	0	-2	2/3	-255	560	_[ez]brytut_
instytut	ezprytut	N	3.8	1.4	0	-2	2/3	-255	654	_[ez]prytut_
instytut	iętrytot	N	3.8	1.4	0	-2	2/3	254	444	_iętry[to]t_
instytut	iętrytąt	N	3.9	1.5	0	-2	2/3	-136	310	_ię[try]tąt_
instytut	iębłytot	N	4.0	1.6	0	-2	2/3	254	563	_iębły[to]t_
instytut	iębłytąt	N	4.5	2.1	0	-2	2/3	-236	429	_ię[bły]tąt_
instytut	iędzytot	N	3.95	1.55	0	-2	2/3	254	577	_iędzy[to]t_
instytut	iędzytąt	N	4.0	1.6	0	-2	2/3	-252	443	_ię[dzy]tąt_
instytut	enstykęt	N	3.45	1.05	0	-2	2/3	448	1104	_ensty[k]ęt_
instytut	enstykąt	N	3.5	1.1	0	-2	2/3	448	1067	_ensty[k]ąt_
standard	szangard	N	2.9	0.65	0	-2	2/3	-56	144	_sza[ng]ard_
standard	szandand	N	2.8	0.55	0	-2	2/3	-42	76	_[sza]ndand_
standard	szandazd	N	2.95	0.7	0	-2	2/3	-42	113	_[sza]ndazd_
standard	szandajd	N	2.95	0.7	0	-2	2/3	-42	132	_[sza]ndajd_
standard	szandawd	N	2.95	0.7	0	-2	2/3	-42	131	_[sza]ndawd_
standard	szandald	N	2.7	0.45	0	-2	2/3	-42	129	_[sza]ndald_
standard	szandagd	N	2.95	0.7	0	-2	2/3	-42	135	_[sza]ndagd_
standard	stangand	N	2.75	0.5	0	-2	2/3	-56	80	_sta[ng]and_
standard	stangawd	N	2.95	0.7	0	-2	2/3	-56	135	_sta[ng]awd_
standard	stangazd	N	2.95	0.7	0	-2	2/3	-56	117	_sta[ng]azd_
standard	stangajd	N	2.95	0.7	0	-2	2/3	-56	136	_sta[ng]ajd_
standard	stangald	N	2.9	0.65	0	-2	2/3	-56	133	_sta[ng]ald_
standard	stangagd	N	2.95	0.7	0	-2	2/3	-56	139	_sta[ng]agd_
standard	szannard	N	2.95	0.7	0	-2	2/3	94	199	_sza[nn]ard_
standard	trangard	N	2.85	0.6	0	-2	2/3	-102	206	_[tra]ngard_
standard	trandand	N	2.95	0.7	0	-2	2/3	-102	138	_[tra]ndand_
standard	trandazd	N	3.0	0.75	0	-2	2/3	-102	175	_[tra]ndazd_
standard	trandawd	N	3.0	0.75	0	-2	2/3	-102	193	_[tra]ndawd_
standard	trandajd	N	3.0	0.75	0	-2	2/3	-102	194	_[tra]ndajd_
standard	trandald	N	3.0	0.75	0	-2	2/3	-102	191	_[tra]ndald_
pakiet	pawiat	N	1.85	0.4	3	-6	2/3	-246	302	_pa[wia]t_
pakiet	paciat	N	1.9	0.45	2	-7	2/3	-204	365	_pa[cia]t_
pakiet	pawiut	N	1.95	0.5	1	-8	2/3	-404	473	_pa[wiu]t_
pakiet	pawiot	N	1.95	0.5	1	-8	2/3	-402	463	_pa[wio]t_
pakiet	papiat	N	2.0	0.55	0	-9	2/3	-283	335	_pa[pia]t_
pakiet	papiot	N	1.95	0.5	1	-8	2/3	-389	446	_pa[pio]t_
pakiet	papiut	N	2.0	0.55	0	-9	2/3	-406	471	_pa[piu]t_
pakiet	pamiat	N	2.0	0.55	0	-9	2/3	-477	844	_pa[m]iat_
pakiet	pamiot	N	1.9	0.45	2	-7	2/3	-477	876	_pa[m]iot_
pakiet	pamiut	N	2.4	0.95	0	-9	2/3	-477	914	_pa[m]iut_
pakiet	paciot	N	1.95	0.5	1	-8	2/3	-360	526	_pa[cio]t_
pakiet	paciut	N	2.0	0.55	0	-9	2/3	-307	481	_pa[ciu]t_
pakiet	patiat	N	1.95	0.5	1	-8	2/3	-397	437	_pa[tia]t_
pakiet	patiot	N	1.9	0.45	2	-7	2/3	-404	449	_pa[tio]t_
pakiet	patiut	N	2.1	0.65	0	-9	2/3	-406	459	_pa[tiu]t_
pakiet	pabiat	N	2.0	0.55	0	-9	2/3	-556	887	_pa[b]iat_
pakiet	pabiot	N	2.0	0.55	0	-9	2/3	-556	969	_pa[b]iot_
pakiet	pabiut	N	2.5	1.05	0	-9	2/3	-556	992	_pa[b]iut_
pakiet	pasiat	N	1.9	0.45	2	-7	2/3	-519	849	_pa[s]iat_
pakiet	pasiot	N	2.0	0.55	0	-9	2/3	-519	922	_pa[s]iot_
klimat	skisat	N	2.0	0.25	0	-3	2/3	-54	198	_[ski]sat_
klimat	spibat	N	2.0	0.25	0	-3	2/3	107	302	[_sp]ibat_
klimat	spirat	N	1.8	0.05	4	1	2/3	121	310	_spi[ra]t_
klimat	spisat	N	1.85	0.1	3	0	2/3	107	236	[_sp]isat_
klimat	spimyt	N	2.35	0.6	0	-3	2/3	107	274	[_sp]imyt_
klimat	spimit	N	2.1	0.35	1	-2	2/3	-116	323	_spi[mi]t_
klimat	czirat	N	2.45	0.7	0	-3	2/3	-125	321	_[czi]rat_
klimat	czibat	N	2.3	0.55	0	-3	2/3	-125	313	_[czi]bat_
klimat	czisat	N	2.45	0.7	0	-3	2/3	-125	247	_[czi]sat_
klimat	czimyt	N	2.45	0.7	0	-3	2/3	-125	285	_[czi]myt_
klimat	czimit	N	2.6	0.85	0	-3	2/3	-125	334	_[czi]mit_
klimat	chibat	N	2.25	0.5	0	-3	2/3	-90	331	[_ch]ibat_
klimat	chirat	N	2.05	0.3	0	-3	2/3	121	339	_chi[ra]t_
klimat	chisat	N	2.3	0.55	0	-3	2/3	-90	265	[_ch]isat_
klimat	chimyt	N	2.55	0.8	0	-3	2/3	-93	303	_chim[yt]_
klimat	chimit	N	2.15	0.4	0	-3	2/3	-116	352	_chi[mi]t_
klimat	grirat	N	2.65	0.9	0	-3	2/3	-126	319	_[gri]rat_
klimat	gribat	N	2.3	0.55	1	-2	2/3	-126	311	_[gri]bat_
klimat	grisat	N	2.65	0.9	0	-3	2/3	-126	245	_[gri]sat_
klimat	grimyt	N	2.7	0.95	0	-3	2/3	-126	283	_[gri]myt_
szpital	chlitel	N	2.95	1.25	0	-4	2/3	-221	342	_chli[te]l_
szpital	zgnitel	N	2.55	0.85	0	-4	2/3	-221	450	_zgni[te]l_
szpital	szwitel	N	2.6	0.9	0	-4	2/3	-221	449	_szwi[te]l_
szpital	tklitel	N	2.8	1.1	0	-4	2/3	-225	538	[_tkl]itel_
szpital	mdlitel	N	2.95	1.25	0	-4	2/3	-221	538	_mdli[te]l_
szpital	szmitel	N	2.6	0.9	0	-4	2/3	-221	461	_szmi[te]l_
szpital	żgnitel	N	3.0	1.3	0	-4	2/3	-237	562	[_żgn]itel_
szpital	zbzitel	N	2.8	1.1	0	-4	2/3	-239	566	[_zbz]itel_
szpital	wgnitel	N	2.95	1.25	0	-4	2/3	-221	547	_wgni[te]l_
szpital	szkitel	N	2.5	0.8	0	-4	2/3	-221	435	_szki[te]l_
szpital	sztitel	N	2.75	1.05	0	-4	2/3	-221	328	_szti[te]l_
szpital	chcitel	N	2.65	0.95	0	-4	2/3	-221	475	_chci[te]l_
szpital	rznitel	N	2.9	1.2	0	-4	2/3	-230	552	[_rzn]itel_
szpital	chwitel	N	2.55	0.85	0	-4	2/3	-221	409	_chwi[te]l_
szpital	spritel	N	2.4	0.7	1	-3	2/3	-221	347	_spri[te]l_
szpital	zgwitel	N	2.85	1.15	0	-4	2/3	-230	557	[_zgw]itel_
szpital	sznitel	N	2.7	1.0	0	-4	2/3	-221	521	_szni[te]l_
szpital	wspitel	N	2.55	0.85	0	-4	2/3	-221	460	_wspi[te]l_
szpital	wślitel	N	3.0	1.3	0	-4	2/3	-221	501	_wśli[te]l_
szpital	cklitel	N	2.8	1.1	0	-4	2/3	-228	544	[_ckl]itel_
dziennik	zwiannik	N	2.6	1.0	0	-6	2/3	-120	260	_[zwia]nnik_
dziennik	zwionnik	N	2.45	0.85	0	-6	2/3	-121	286	_[zwio]nnik_
dziennik	zwielnik	N	2.05	0.45	2	-4	2/3	111	243	[_zw]ielnik_
dziennik	zmiannik	N	2.45	0.85	1	-5	2/3	-119	161	_[zmia]nnik_
dziennik	zmionnik	N	2.2	0.6	2	-4	2/3	-128	195	_[zmio]nnik_
dziennik	zmielnik	N	1.85	0.25	3	-3	2/3	85	171	_zm[iel]nik_
dziennik	dzialnik	N	2.05	0.45	1	-5	2/3	-75	107	_dz[ial]nik_
dziennik	dziulnik	N	2.2	0.6	1	-5	2/3	-102	209	_[dziu]lnik_
dziennik	dziolnik	N	2.3	0.7	1	-5	2/3	-100	200	_[dzio]lnik_
dziennik	zgiemnik	N	2.65	1.05	0	-6	2/3	-250	553	[_zg]iemnik_
dziennik	zgielnik	N	2.15	0.55	2	-4	2/3	-250	486	[_zg]ielnik_
dziennik	zgienkik	N	2.85	1.25	0	-6	2/3	-250	830	[_zg]ienkik_
dziennik	zgiejnik	N	2.8	1.2	0	-6	2/3	-250	527	[_zg]iejnik_
dziennik	plionnik	N	2.9	1.3	0	-6	2/3	-142	206	_[plio]nnik_
dziennik	driannik	N	2.85	1.25	0	-6	2/3	-132	200	_[dria]nnik_
dziennik	chiannik	N	2.95	1.35	0	-6	2/3	-142	298	_[chia]nnik_
dziennik	chiejnik	N	2.8	1.2	0	-6	2/3	-141	414	_chie[jn]ik_
dziennik	chielnik	N	2.35	0.75	1	-5	2/3	-139	373	_[chie]lnik_
dziennik	chienkik	N	2.85	1.25	0	-6	2/3	227	717	_chie[nk]ik_
dziennik	chiemnik	N	2.4	0.8	0	-6	2/3	-164	440	_chie[mn]ik_
trening	spenięg	N	2.8	1.05	0	-3	2/3	-165	418	_speni[ęg_]
trening	speniąg	N	2.85	1.1	0	-3	2/3	-154	396	_speni[ąg_]
trening	spenizg	N	2.95	1.2	0	-3	2/3	-161	412	_speni[zg_]
trening	spenyng	N	2.9	1.15	0	-3	2/3	-229	484	_spe[ny]ng_
trening	krenyng	N	2.75	1.0	0	-3	2/3	-229	484	_kre[ny]ng_
trening	krenięg	N	2.9	1.15	0	-3	2/3	-165	418	_kreni[ęg_]
trening	kreniąg	N	2.8	1.05	0	-3	2/3	-154	396	_kreni[ąg_]
trening	krenizg	N	2.9	1.15	0	-3	2/3	-161	412	_kreni[zg_]
trening	stenyng	N	2.95	1.2	0	-3	2/3	-229	401	_ste[ny]ng_
trening	stenięg	N	2.9	1.15	0	-3	2/3	-165	335	_steni[ęg_]
trening	steniąg	N	2.8	1.05	0	-3	2/3	-154	313	_steni[ąg_]
trening	stenizg	N	2.75	1.0	0	-3	2/3	-161	329	_steni[zg_]
trening	czenięg	N	2.8	1.05	0	-3	2/3	-165	538	_czeni[ęg_]
trening	czeniąg	N	2.6	0.85	0	-3	2/3	-154	516	[_cz]eniąg_
trening	czenizg	N	3.0	1.25	0	-3	2/3	-161	532	_czeni[zg_]
trening	czenyng	N	3.0	1.25	0	-3	2/3	-229	604	_cze[ny]ng_
